VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
1,2015-01-15 10:57:02 +00:00,2015-01-15 11:16:12 +00:00,1,4.8,-73.98865509,40.74887085,-73.94056702,40.78883743,18,0,18.8
1,2015-01-15 10:57:03 +00:00,2015-01-15 11:08:42 +00:00,1,1.6,-73.9905014,40.76156235,-73.99276733,40.74277115,9,0,9.8
1,2015-01-15 10:57:03 +00:00,2015-01-15 10:57:18 +00:00,1,0,-73.86261749,40.7688446,-73.86262512,40.76883698,52,0,52.8
1,2015-01-15 10:57:04 +00:00,2015-01-15 11:18:33 +00:00,1,3.6,-73.94470215,40.78003693,-73.98812103,40.76420593,16.5,2.6,19.9
1,2015-01-15 10:57:05 +00:00,2015-01-15 11:02:17 +00:00,1,0.5,-73.95250702,40.79841614,-73.9526825,40.79210663,5.5,1.25,7.55
1,2015-01-15 10:57:05 +00:00,2015-01-15 11:07:19 +00:00,1,0.8,-73.99238586,40.74284363,-73.97811127,40.73740768,8,1.75,10.55
1,2015-01-15 10:57:06 +00:00,2015-01-15 11:19:22 +00:00,1,1.3,-73.99160767,40.74969864,-73.98155975,40.76151276,14,2.5,17.3
1,2015-01-15 10:57:07 +00:00,2015-01-15 11:01:04 +00:00,3,0.1,-73.96353912,40.77682495,-73.96142578,40.77698135,4,0,4.8
1,2015-01-15 10:57:07 +00:00,2015-01-15 11:07:51 +00:00,1,1.5,-73.95262146,40.76634979,-73.95656586,40.78078461,8.5,0,9.3
1,2015-01-15 10:57:07 +00:00,2015-01-15 11:19:17 +00:00,1,2.3,-73.98023987,40.73212433,-73.96733093,40.76064682,15,3.16,18.96
1,2015-01-15 10:57:08 +00:00,2015-01-15 11:17:41 +00:00,1,2.4,-73.99438477,40.75082779,-73.9914856,40.77451324,14,2.96,17.76
1,2015-01-15 10:57:08 +00:00,2015-01-15 11:04:28 +00:00,2,0.8,-73.98020172,40.75484467,-73.98232269,40.74511719,6.5,0,7.3
1,2015-01-15 10:57:08 +00:00,2015-01-15 12:01:26 +00:00,1,20.6,-73.78966522,40.64359665,-73.95812225,40.81606293,52,0,58.13
1,2015-01-15 10:57:09 +00:00,2015-01-15 11:17:03 +00:00,3,2.3,-73.98766327,40.73263931,-74.00299072,40.75535583,14,2.95,17.75
1,2015-01-15 10:57:09 +00:00,2015-01-15 11:08:04 +00:00,1,1.5,-73.98238373,40.7676239,-73.97492981,40.75212479,9,0,9.8
1,2015-01-15 10:57:09 +00:00,2015-01-15 11:22:56 +00:00,1,13.5,-74.01570129,40.71131134,-73.87051392,40.77377701,38,13.23,57.36
1,2015-01-15 10:57:10 +00:00,2015-01-15 11:00:01 +00:00,1,0.5,-73.9803009,40.76065063,-73.9803009,40.76065063,4,0,4.8
1,2015-01-15 10:57:10 +00:00,2015-01-15 11:01:26 +00:00,1,0.6,-73.94776154,40.78049088,-73.9566803,40.78104401,5,1.15,6.95
1,2015-01-15 10:57:11 +00:00,2015-01-15 11:02:17 +00:00,1,1.2,-73.99695587,40.74224091,-74.00428009,40.72784042,6,0,6.8
1,2015-01-15 10:57:12 +00:00,2015-01-15 11:08:06 +00:00,1,1.4,-74.0059433,40.74531174,-73.98736572,40.74961472,9,1.95,11.75
1,2015-01-15 11:35:33 +00:00,2015-01-15 11:43:08 +00:00,1,1.2,-73.94971466,40.82771301,-73.96072388,40.81260681,7.5,1.66,9.96
1,2015-01-15 11:35:33 +00:00,2015-01-15 11:46:28 +00:00,1,1.2,-73.99403381,40.75107574,-73.98314667,40.7665596,8.5,2.3,11.6
1,2015-01-15 11:35:33 +00:00,2015-01-15 11:50:44 +00:00,1,2.7,-73.98265839,40.77214432,-73.95372772,40.78778076,12.5,2,15.3
1,2015-01-15 11:35:34 +00:00,2015-01-15 11:39:06 +00:00,1,0.5,-73.96359253,40.77416229,-73.96048737,40.7694931,4.5,0,5.3
1,2015-01-15 11:35:34 +00:00,2015-01-15 11:59:25 +00:00,1,5.9,-73.98868561,40.75842667,-74.00883484,40.7101593,22,0,22.8
1,2015-01-15 11:35:34 +00:00,2015-01-15 11:41:02 +00:00,1,0.6,-73.96634674,40.76166534,-73.9681778,40.76864243,5.5,1.25,7.55
1,2015-01-15 11:35:35 +00:00,2015-01-15 11:47:27 +00:00,1,1.6,-73.98563385,40.72719574,-73.99646759,40.74118805,9,1,10.8
1,2015-01-15 11:35:35 +00:00,2015-01-15 11:44:12 +00:00,1,1.1,-73.9679184,40.77113342,-73.97816467,40.75680542,7.5,0,8.3
1,2015-01-15 11:35:36 +00:00,2015-01-15 11:54:32 +00:00,1,7.8,-73.95465088,40.76396942,-74.01029205,40.72131729,25,2,27.8
1,2015-01-15 11:35:36 +00:00,2015-01-15 11:50:46 +00:00,1,1.8,-73.96211243,40.77613068,-73.97080994,40.75571823,11,0,11.8
1,2015-01-15 11:35:36 +00:00,2015-01-15 11:48:16 +00:00,2,1.9,-73.95668793,40.76777649,-73.95311737,40.78834915,10,2.15,12.95
1,2015-01-15 11:35:36 +00:00,2015-01-15 11:57:22 +00:00,2,3.3,-73.95756531,40.76411057,-73.98845673,40.73633575,17.5,0,18.3
1,2015-01-15 11:35:36 +00:00,2015-01-15 11:47:27 +00:00,1,2.1,-73.95623016,40.7813797,-73.98126221,40.77108383,10.5,0,11.3
1,2015-01-15 11:35:37 +00:00,2015-01-15 11:48:30 +00:00,1,0.9,-73.98220825,40.75421143,-73.9721756,40.75768661,9,1.96,11.76
1,2015-01-15 11:35:37 +00:00,2015-01-15 11:46:55 +00:00,1,0.9,-73.98549652,40.75293732,-73.98324585,40.76322556,8,0,8.8
1,2015-01-15 11:35:37 +00:00,2015-01-15 11:43:05 +00:00,1,0.8,-73.96646118,40.76183701,-73.96831512,40.77036285,6.5,1,8.3
1,2015-01-15 11:35:37 +00:00,2015-01-15 11:49:10 +00:00,1,0.6,-73.96365356,40.75746155,-73.96747589,40.76313782,9,0,9.8
1,2015-01-15 11:35:37 +00:00,2015-01-15 11:48:43 +00:00,1,0.8,-73.98635101,40.76387405,-73.97460175,40.75900269,9,1.95,11.75
1,2015-01-15 11:35:37 +00:00,2015-01-15 11:44:38 +00:00,1,0.9,-73.97316742,40.7616272,-73.98596954,40.75315857,7.5,0,8.3
1,2015-01-15 11:35:38 +00:00,2015-01-15 12:23:10 +00:00,1,20.2,-73.95341492,40.77445984,-74.17757416,40.69541168,76,10,96.05
1,2015-01-15 11:35:38 +00:00,2015-01-15 11:50:28 +00:00,1,2.7,-73.98632813,40.77835464,-73.97749329,40.75786972,11,1,12.8
1,2015-01-15 11:35:38 +00:00,2015-01-15 11:59:17 +00:00,1,6.8,-73.98279572,40.68622208,-73.97938538,40.74704742,24,4,28.8
1,2015-01-15 11:50:05 +00:00,2015-01-15 11:58:03 +00:00,1,0.8,-73.98514557,40.74808884,-73.98760223,40.73866272,6.5,1.45,8.75
1,2015-01-15 11:50:05 +00:00,2015-01-15 11:55:17 +00:00,1,0.3,-73.97252655,40.75650787,-73.97821045,40.75961685,5,0,5.8
1,2015-01-15 11:50:05 +00:00,2015-01-15 11:55:31 +00:00,1,0.7,-74.00419617,40.74753952,-73.9950943,40.74987411,6,1.35,8.15
1,2015-01-15 11:50:06 +00:00,2015-01-15 11:59:11 +00:00,1,1.6,-73.97684479,40.75870895,-73.98908997,40.74188232,8,2.2,11
1,2015-01-15 11:50:06 +00:00,2015-01-15 11:52:52 +00:00,1,0.7,-73.98983765,40.76699448,-73.98316956,40.77634811,4.5,1,6.3
1,2015-01-15 11:50:06 +00:00,2015-01-15 11:57:51 +00:00,1,0.4,-73.96999359,40.7592926,-73.96344757,40.75894547,6.5,0,7.3
1,2015-01-15 11:50:06 +00:00,2015-01-15 11:57:07 +00:00,1,1,-73.98352814,40.74398041,-73.97483826,40.75688171,6.5,1,8.3
1,2015-01-15 11:50:06 +00:00,2015-01-15 12:04:48 +00:00,4,2.5,-73.96465302,40.80733871,-73.96045685,40.78133011,12,0,12.8
1,2015-01-15 11:50:06 +00:00,2015-01-15 12:11:34 +00:00,1,3.9,-73.98586273,40.74386978,-74.0147934,40.7168541,17.5,4.55,22.85
1,2015-01-15 11:50:06 +00:00,2015-01-15 12:00:25 +00:00,1,1.9,-73.95836639,40.78136444,-73.98195648,40.77468491,9,2.45,12.25
1,2015-01-15 11:50:07 +00:00,2015-01-15 12:01:06 +00:00,3,1.8,-73.97383118,40.75408173,-73.98511505,40.73226929,9,2.45,12.25
1,2015-01-15 11:50:07 +00:00,2015-01-15 12:08:38 +00:00,1,2,-74.00965881,40.73063278,-73.99703979,40.71255112,12.5,0,13.3
1,2015-01-15 11:50:07 +00:00,2015-01-15 12:01:31 +00:00,1,0.7,-73.96666718,40.75668716,-73.97593689,40.75216293,8,1.75,10.55
1,2015-01-15 11:50:08 +00:00,2015-01-15 11:54:57 +00:00,1,0.7,-73.95346069,40.77206039,-73.96079254,40.76541901,5,0,5.8
1,2015-01-15 11:50:08 +00:00,2015-01-15 12:01:42 +00:00,1,1.4,-73.95500183,40.78658295,-73.96098328,40.77251434,9,1.95,11.75
1,2015-01-15 11:50:08 +00:00,2015-01-15 12:05:17 +00:00,1,3,-73.98153687,40.76479721,-74.00756073,40.74087524,13,0,13.8
1,2015-01-15 11:50:08 +00:00,2015-01-15 12:19:46 +00:00,1,4,-73.96792603,40.76235199,-74.00508118,40.71901321,20.5,0,21.3
1,2015-01-15 11:50:09 +00:00,2015-01-15 12:01:40 +00:00,1,2,-74.01615143,40.71046829,-74.00637817,40.73339081,10,2,12.8
1,2015-01-15 11:50:09 +00:00,2015-01-15 11:58:39 +00:00,1,1.9,-73.97425079,40.78327942,-73.94974518,40.78406906,8.5,2,11.3
1,2015-01-15 11:50:09 +00:00,2015-01-15 12:03:36 +00:00,1,1.1,-73.98183441,40.77085876,-73.98915863,40.75882339,9.5,0,10.3
1,2015-01-15 11:50:09 +00:00,2015-01-15 12:14:34 +00:00,1,3.3,-73.9677887,40.76224136,-74.00749207,40.74093246,17,3.55,21.35
1,2015-01-15 11:50:10 +00:00,2015-01-15 12:33:13 +00:00,1,11,-73.86265564,40.76883316,-73.97781372,40.76629257,38,0,44.13
1,2015-01-15 12:09:28 +00:00,2015-01-15 12:31:01 +00:00,1,1.9,-73.97473145,40.75315857,-73.99085236,40.77014923,14.5,3.05,18.35
1,2015-01-15 12:09:28 +00:00,2015-01-15 12:30:54 +00:00,1,2.9,-73.96229553,40.77910995,-73.99340057,40.75686264,15.5,2,18.3
1,2015-01-15 12:09:28 +00:00,2015-01-15 12:22:32 +00:00,1,1.4,-73.96099854,40.76614761,-73.97379303,40.76437759,9,0,9.8
1,2015-01-15 12:09:29 +00:00,2015-01-15 12:34:39 +00:00,1,3.8,-73.94419861,40.78408432,-73.98886108,40.76928329,18.5,0,19.3
1,2015-01-15 12:09:29 +00:00,2015-01-15 12:18:08 +00:00,1,0.8,-73.97777557,40.73398972,-73.98355865,40.74237442,7,0,7.8
1,2015-01-15 12:09:32 +00:00,2015-01-15 12:21:45 +00:00,1,1,-73.97662354,40.76502991,-73.97248077,40.75502014,8.5,0,9.3
1,2015-01-15 12:09:32 +00:00,2015-01-15 12:19:25 +00:00,2,1.7,-73.97844696,40.78268433,-73.95412445,40.77523041,8.5,1,10.3
1,2015-01-15 12:09:32 +00:00,2015-01-15 12:17:56 +00:00,1,1,-73.98108673,40.77405548,-73.97254944,40.76472855,7.5,1.65,9.95
1,2015-01-15 12:09:33 +00:00,2015-01-15 12:16:49 +00:00,1,1.1,-73.97340393,40.7539444,-73.98484802,40.73940277,6.5,1.46,8.76
1,2015-01-15 12:09:33 +00:00,2015-01-15 12:14:12 +00:00,1,0.4,-73.98188019,40.74526978,-73.97732544,40.74876404,5,0,5.8
1,2015-01-15 12:09:33 +00:00,2015-01-15 12:44:57 +00:00,1,10.6,-73.98700714,40.76127625,-73.86439514,40.77000046,35.5,7.26,43.56
1,2015-01-15 12:09:33 +00:00,2015-01-15 12:12:25 +00:00,1,0.4,-73.97457123,40.74894333,-73.96944427,40.75051498,4,0,4.8
1,2015-01-15 12:09:33 +00:00,2015-01-15 12:18:20 +00:00,4,1.1,-73.96960449,40.76924896,-73.98508453,40.76939774,7.5,0.5,8.8
1,2015-01-15 12:09:34 +00:00,2015-01-15 12:32:23 +00:00,1,1.5,-73.9733963,40.76278687,-73.98964691,40.75614929,14.5,3.06,18.36
1,2015-01-15 12:09:34 +00:00,2015-01-15 12:33:16 +00:00,1,2.2,-74.00279236,40.76055908,-73.98545074,40.75352097,15.5,1,17.3
1,2015-01-15 12:09:34 +00:00,2015-01-15 12:26:42 +00:00,1,3.4,-74.00971985,40.72226715,-73.98838806,40.7632637,15,0,15.8
1,2015-01-15 12:09:34 +00:00,2015-01-15 12:14:40 +00:00,1,0.8,-73.99053955,40.74036789,-73.99475098,40.73032379,5.5,1.26,7.56
1,2015-01-15 12:09:35 +00:00,2015-01-15 12:13:01 +00:00,1,0.6,-73.96414948,40.77658081,-73.96943665,40.76916122,4.5,1.05,6.35
1,2015-01-15 12:09:36 +00:00,2015-01-15 12:16:24 +00:00,1,0.9,-73.95639801,40.77152252,-73.96748352,40.76843643,6,1.36,8.16
1,2015-01-15 12:09:36 +00:00,2015-01-15 12:22:04 +00:00,1,1,-73.98863983,40.74694824,-73.97705841,40.75547791,9,1,10.8
1,2015-01-15 12:09:37 +00:00,2015-01-15 12:21:30 +00:00,2,2.3,-73.98514557,40.76391602,-73.96169281,40.77985764,10.5,4,15.3
1,2015-01-15 14:20:18 +00:00,2015-01-15 14:42:30 +00:00,2,6.4,-74.00608063,40.75130463,-73.95083618,40.81000519,22.5,5.8,29.1
1,2015-01-15 14:20:18 +00:00,2015-01-15 14:23:22 +00:00,1,0.8,-73.90784454,40.87654114,-73.92073059,40.86801147,5,0,5.8
1,2015-01-15 14:20:18 +00:00,2015-01-15 14:49:44 +00:00,2,9.1,-73.98763275,40.75016403,-73.87242889,40.77450562,30.5,7.32,43.95
1,2015-01-15 14:20:19 +00:00,2015-01-15 14:25:31 +00:00,1,0.7,-73.97436523,40.75974655,-73.96324921,40.75725937,5,1.16,6.96
1,2015-01-15 14:20:19 +00:00,2015-01-15 14:33:08 +00:00,1,1.5,-73.97492218,40.76410675,-73.99111176,40.75034332,9.5,2.05,12.35
1,2015-01-15 14:20:19 +00:00,2015-01-15 14:23:14 +00:00,2,0.4,-73.96134186,40.76006317,-73.96166992,40.75561523,4,0,4.8
1,2015-01-15 14:20:20 +00:00,2015-01-15 14:48:38 +00:00,1,4,-73.97629547,40.79090118,-73.97496796,40.74760437,19.5,4.05,24.35
1,2015-01-15 14:20:20 +00:00,2015-01-15 14:33:37 +00:00,1,1.7,-74.00218201,40.72440338,-74.01452637,40.71149063,10,1,11.8
1,2015-01-15 14:20:20 +00:00,2015-01-15 14:42:58 +00:00,1,3.7,-73.97196198,40.79450989,-73.95960999,40.76026154,17,0,17.8
1,2015-01-15 14:20:20 +00:00,2015-01-15 14:24:14 +00:00,1,0.5,-73.96781158,40.7660141,-73.96855164,40.75963211,4.5,1.59,6.89
1,2015-01-15 14:20:21 +00:00,2015-01-15 14:51:19 +00:00,1,10.6,-73.97358704,40.7644577,-73.86480713,40.77034378,33,0,39.13
1,2015-01-15 14:20:21 +00:00,2015-01-15 14:35:45 +00:00,1,2.2,-73.96604919,40.78994751,-73.96005249,40.76646042,11.5,1,13.3
1,2015-01-15 14:20:21 +00:00,2015-01-15 14:31:30 +00:00,1,1.2,-73.97703552,40.75388336,-73.99333191,40.74960327,8.5,0,9.3
1,2015-01-15 13:09:00 +00:00,2015-01-15 13:19:19 +00:00,2,1.1,-73.98153687,40.74690247,-73.9701004,40.75720596,8,0,8.8
1,2015-01-15 13:09:00 +00:00,2015-01-15 13:11:53 +00:00,1,0.3,-73.97794342,40.78284073,-73.97470093,40.77996826,4,0,4.8
1,2015-01-15 13:09:00 +00:00,2015-01-15 13:27:01 +00:00,1,2,-73.9793396,40.7849617,-73.97251892,40.76374817,13,0,13.8
1,2015-01-15 13:09:00 +00:00,2015-01-15 13:16:38 +00:00,1,1.5,-73.97130585,40.75519562,-73.95729828,40.77436066,7.5,0,8.3
1,2015-01-15 13:09:00 +00:00,2015-01-15 13:14:08 +00:00,1,0.5,-73.96736908,40.76911926,-73.96718597,40.76355743,5,1.15,6.95
1,2015-01-15 13:09:00 +00:00,2015-01-15 13:32:03 +00:00,2,4.3,-73.99243927,40.76391983,-74.00253296,40.71530914,18.5,2.5,21.8
1,2015-01-15 13:09:01 +00:00,2015-01-15 13:29:03 +00:00,1,2.2,-73.98549652,40.74154663,-73.98042297,40.76563644,13.5,2.85,17.15
1,2015-01-15 13:09:01 +00:00,2015-01-15 13:11:29 +00:00,3,0.3,-73.97595978,40.7605896,-73.97906494,40.75626373,3.5,0,4.3
1,2015-01-15 13:09:01 +00:00,2015-01-15 13:24:26 +00:00,1,1.4,-73.9798584,40.76095581,-73.95892334,40.75981903,10.5,0,11.3
1,2015-01-15 13:09:02 +00:00,2015-01-15 13:20:53 +00:00,2,0.9,-73.97181702,40.76078033,-73.97550201,40.7493248,8.5,1.85,11.15
1,2015-01-15 13:09:02 +00:00,2015-01-15 13:26:13 +00:00,1,2.2,-73.99315643,40.72022629,-73.9888382,40.7451973,12.5,0,13.3
1,2015-01-15 13:09:02 +00:00,2015-01-15 13:23:23 +00:00,4,1.9,-73.99198151,40.75027466,-73.98737335,40.76868439,11,2.35,14.15
1,2015-01-15 13:09:04 +00:00,2015-01-15 13:17:32 +00:00,1,1.7,-73.97820282,40.77314758,-73.96644592,40.77212906,8.5,1.86,11.16
1,2015-01-15 13:09:04 +00:00,2015-01-15 13:17:12 +00:00,2,1.9,-73.98190308,40.75834274,-73.97283936,40.7804451,8.5,2.3,11.6
1,2015-01-15 13:09:04 +00:00,2015-01-15 13:13:59 +00:00,1,1.1,-73.98130798,40.77926636,-73.96829224,40.78811646,6,1.36,8.16
1,2015-01-15 13:09:04 +00:00,2015-01-15 13:36:47 +00:00,1,7.2,-74.01635742,40.71492767,-73.97740173,40.76144791,27,6.95,34.75
1,2015-01-15 13:09:05 +00:00,2015-01-15 13:23:07 +00:00,1,2,-73.96801758,40.80122375,-73.97753906,40.77683258,11,2.95,14.75
1,2015-01-15 13:09:05 +00:00,2015-01-15 13:39:32 +00:00,1,9.6,-73.97368622,40.76405716,-73.87293243,40.7742691,32,8.2,41
1,2015-01-15 13:09:05 +00:00,2015-01-15 13:25:28 +00:00,1,1.9,-73.99195099,40.75514984,-73.96386719,40.75468826,11.5,1,13.3
1,2015-01-15 13:09:06 +00:00,2015-01-15 13:11:20 +00:00,1,0.6,-73.9907608,40.75749588,-74.0008316,40.76197433,4,0,4.8
1,2015-01-15 13:09:06 +00:00,2015-01-15 13:25:48 +00:00,1,2.3,-73.99641418,40.76356888,-73.99301147,40.73893738,12.5,2.66,15.96
1,2015-01-15 14:48:16 +00:00,2015-01-15 14:52:13 +00:00,1,0.6,-73.99713898,40.73744583,-74.00584412,40.74013138,4.5,0,5.3
1,2015-01-15 14:48:16 +00:00,2015-01-15 15:01:24 +00:00,1,1,-73.97821808,40.75716019,-73.96733093,40.76068115,9,0,9.8
1,2015-01-15 14:48:17 +00:00,2015-01-15 14:54:56 +00:00,1,0.9,-73.99018097,40.74682999,-73.99134064,40.73890686,6.5,1.46,8.76
1,2015-01-15 14:48:17 +00:00,2015-01-15 15:13:27 +00:00,1,3,-73.99481201,40.74995422,-73.95848083,40.76471329,17,6,23.8
1,2015-01-15 14:48:17 +00:00,2015-01-15 14:57:26 +00:00,1,1,-73.98419952,40.74337006,-73.97772217,40.75428391,7.5,2.05,10.35
1,2015-01-15 14:48:17 +00:00,2015-01-15 14:52:49 +00:00,1,0.2,-73.97516632,40.76191711,-73.971138,40.76128769,4.5,0,5.3
1,2015-01-15 14:48:17 +00:00,2015-01-15 14:52:22 +00:00,1,0.7,-74.00832367,40.72244263,-74.00746918,40.73322678,5,1.15,6.95
1,2015-01-15 14:48:17 +00:00,2015-01-15 15:01:49 +00:00,1,1.4,-73.97728729,40.7552681,-73.99502563,40.76662064,9.5,1.5,11.8
1,2015-01-15 14:48:17 +00:00,2015-01-15 16:08:32 +00:00,3,20,-74.00849915,40.72106171,-73.78359222,40.6436348,52,15.8,68.6
1,2015-01-15 14:48:17 +00:00,2015-01-15 15:05:29 +00:00,1,1.9,-73.98301697,40.7389183,-73.97006226,40.76264191,12,0,12.8
1,2015-01-15 14:48:18 +00:00,2015-01-15 15:02:35 +00:00,1,2.3,-73.96723938,40.76089478,-73.96910095,40.7860527,11.5,2.45,14.75
1,2015-01-15 14:48:18 +00:00,2015-01-15 14:51:36 +00:00,1,0.6,-73.97598267,40.78868484,-73.97031403,40.79676819,4.5,0,5.3
1,2015-01-15 14:48:18 +00:00,2015-01-15 15:04:03 +00:00,4,0.8,-73.99340057,40.74197006,-74.00273132,40.74960327,10.5,0,11.3
1,2015-01-15 14:48:18 +00:00,2015-01-15 14:55:14 +00:00,1,0.7,-74.0065918,40.74865723,-73.99532318,40.742939,6,1.7,8.5
1,2015-01-15 14:48:19 +00:00,2015-01-15 14:57:55 +00:00,1,0.7,-73.98601532,40.7470665,-73.98454285,40.73977661,7.5,0.5,8.8
1,2015-01-15 14:48:19 +00:00,2015-01-15 14:53:37 +00:00,1,0.6,-74.00454712,40.74736404,-73.99660492,40.7427063,5,1.16,6.96
1,2015-01-15 14:48:19 +00:00,2015-01-15 14:57:58 +00:00,1,1.9,-73.99669647,40.72558212,-74.01386261,40.7148056,9,1.96,11.76
1,2015-01-15 14:48:20 +00:00,2015-01-15 14:59:22 +00:00,1,1.7,-73.93197632,40.7956543,-73.95045471,40.78336716,9,2,11.8
1,2015-01-15 14:48:20 +00:00,2015-01-15 15:02:02 +00:00,1,3.1,-73.99414063,40.72022629,-73.96392059,40.71796799,12.5,2.66,15.96
1,2015-01-15 14:48:21 +00:00,2015-01-15 14:59:19 +00:00,1,1.8,-73.96062469,40.78116989,-73.97769165,40.7594986,9.5,1.7,12
1,2015-01-15 14:48:21 +00:00,2015-01-15 15:09:43 +00:00,1,2.3,-73.99240875,40.73054123,-73.98670197,40.75341034,14,4.4,19.2
1,2015-01-15 14:48:21 +00:00,2015-01-15 14:54:49 +00:00,1,1.2,-73.97035217,40.76465607,-73.95710754,40.77407455,6.5,1.5,8.8
1,2015-01-15 13:28:46 +00:00,2015-01-15 13:35:12 +00:00,1,0.9,-73.98374939,40.76213455,-73.98461914,40.75944138,6,1.36,8.16
1,2015-01-15 13:28:46 +00:00,2015-01-15 13:31:16 +00:00,1,0.5,-73.94586182,40.78017044,-73.94914246,40.77693176,4,0,4.8
1,2015-01-15 13:28:46 +00:00,2015-01-15 13:44:57 +00:00,1,1.2,-73.97063446,40.75889969,-73.97483063,40.75282669,10.5,0,11.3
1,2015-01-15 13:28:47 +00:00,2015-01-15 13:45:06 +00:00,1,6.7,-73.87406921,40.77061462,-73.80786133,40.70050812,21,0,21.8
1,2015-01-15 13:28:47 +00:00,2015-01-15 13:37:17 +00:00,1,0.9,-73.97516632,40.75873566,-73.98241425,40.76660156,7,0,7.8
1,2015-01-15 13:28:47 +00:00,2015-01-15 13:39:07 +00:00,1,1.6,-73.99182129,40.75001526,-73.99912262,40.73080826,8.5,1.85,11.15
1,2015-01-15 13:28:47 +00:00,2015-01-15 13:38:47 +00:00,1,1.1,-73.97621155,40.74863434,-73.96456909,40.75743866,7.5,0,8.3
1,2015-01-15 13:28:47 +00:00,2015-01-15 13:37:29 +00:00,1,1.1,-73.98136139,40.75959396,-73.9959259,40.76423645,7,1,8.8
1,2015-01-15 13:28:49 +00:00,2015-01-15 13:40:19 +00:00,1,1.8,-73.98208618,40.75731277,-73.9823761,40.77983475,9.5,2.57,12.87
1,2015-01-15 13:28:49 +00:00,2015-01-15 13:48:43 +00:00,1,6.2,-73.95863342,40.81570435,-74.00672913,40.74477386,21,0,21.8
1,2015-01-15 13:28:50 +00:00,2015-01-15 13:54:21 +00:00,1,2.5,-73.965065,40.77156448,-73.98962402,40.74682999,16.5,3.46,20.76
1,2015-01-15 13:28:50 +00:00,2015-01-15 13:50:48 +00:00,1,5.3,-73.88535309,40.77315521,-73.93934631,40.75064468,20,4.15,24.95
1,2015-01-15 13:28:50 +00:00,2015-01-15 13:34:14 +00:00,1,0.7,-73.97193909,40.7603569,-73.96334076,40.76593018,5.5,1.25,7.55
1,2015-01-15 13:28:50 +00:00,2015-01-15 13:48:18 +00:00,1,3.2,-73.98114014,40.77417755,-73.94502258,40.78594971,15.5,2,18.3
1,2015-01-15 13:28:51 +00:00,2015-01-15 13:34:44 +00:00,1,0.9,-73.97983551,40.75492096,-73.98822021,40.74322891,6,0,6.8
1,2015-01-15 13:28:51 +00:00,2015-01-15 13:44:13 +00:00,1,7.4,-73.95380402,40.76682281,-74.01365662,40.71373749,22.5,2,25.3
1,2015-01-15 13:28:52 +00:00,2015-01-15 13:37:30 +00:00,1,0.8,-73.98001862,40.74601364,-73.99073792,40.74589539,7,1.55,9.35
1,2015-01-15 13:28:53 +00:00,2015-01-15 13:45:04 +00:00,1,2.1,-73.98631287,40.76206207,-73.98997498,40.73888779,11.5,3.05,15.35
1,2015-01-15 13:28:54 +00:00,2015-01-15 13:33:06 +00:00,1,1,-73.97303772,40.7903862,-73.96976471,40.80223846,5.5,0,6.3
1,2015-01-15 13:28:54 +00:00,2015-01-15 13:52:24 +00:00,1,7.4,-73.95865631,40.77836609,-73.98447418,40.72871017,25.5,0,26.3
1,2015-01-15 15:47:51 +00:00,2015-01-15 15:58:29 +00:00,1,2.6,-73.96762848,40.76180649,-73.92391968,40.75245667,10.5,0,11.3
1,2015-01-15 15:47:51 +00:00,2015-01-15 15:59:53 +00:00,1,1.3,-73.98246765,40.77201843,-73.99600983,40.76419449,9.5,2.06,12.36
1,2015-01-15 15:47:51 +00:00,2015-01-15 16:00:10 +00:00,1,0.9,-73.99393463,40.74025726,-73.98599243,40.75220108,8.5,1.85,11.15
1,2015-01-15 15:47:51 +00:00,2015-01-15 15:53:38 +00:00,2,0.6,-73.95635223,40.77215958,-73.95020294,40.77161026,5.5,0,7.3
1,2015-01-15 15:47:52 +00:00,2015-01-15 15:56:11 +00:00,1,1.2,-73.97872162,40.78272629,-73.9618988,40.77614594,7.5,3.07,11.37
1,2015-01-15 15:47:52 +00:00,2015-01-15 15:59:44 +00:00,1,1.8,-73.97800446,40.76637268,-73.9983139,40.76099396,9.5,3.05,13.35
1,2015-01-15 15:47:52 +00:00,2015-01-15 15:58:28 +00:00,1,1.1,-74.00402069,40.74757767,-73.99105835,40.75564194,8.5,0,9.3
1,2015-01-15 15:47:52 +00:00,2015-01-15 15:58:40 +00:00,1,0.6,-73.98770905,40.74894714,-73.9950943,40.75219727,8,0,8.8
1,2015-01-15 15:47:53 +00:00,2015-01-15 16:42:29 +00:00,1,19.1,-73.78971863,40.64661026,-73.98051453,40.77316666,52,7,65.13
1,2015-01-15 15:47:53 +00:00,2015-01-15 15:51:40 +00:00,1,0.3,-73.95574188,40.77263641,-73.95193481,40.76937866,4,1.2,6
1,2015-01-15 15:47:53 +00:00,2015-01-15 15:53:50 +00:00,1,0.8,-73.98193359,40.73104477,-73.9967804,40.73733139,6,1,7.8
1,2015-01-15 15:47:53 +00:00,2015-01-15 15:58:09 +00:00,1,2,-73.98709106,40.76091385,-73.96346283,40.77518463,9.5,2.55,12.85
1,2015-01-15 15:47:53 +00:00,2015-01-15 16:32:52 +00:00,1,4.4,-73.98519897,40.73584747,-73.9519577,40.78170395,28,5.75,34.55
